url,url_clean,url_domain,title,time,day_of_month,month_of_year,total_history_days,seconds_until_next_visit_url,seconds_until_next_visit_url_clean,seconds_until_next_visit_domain,seconds_until_next_visit,page_transition,month_year
https://www.e-print.my/download_Envelope_Template,www.e-print.my/download_Envelope_Template,www.e-print.my,Download Envelope Template - e-print Solutions Sdn Bhd,2025-11-24 23:08:00,24,11,21,347187,347187,347187,87,link,2025-11
https://www.google.com/search?q=envelope+cut+out+a4&sca_esv=d124881140f2a97d&sxsrf=AE3TifNaZJDTMtjFKKzPJMun1GRAia4uRw%3A1763996875350&ei=y3QkaeiSFeeWwcsPkJWVAQ&oq=envelope+cut+out+&gs_lp=Egxnd3Mtd2l6LXNlcnAiEWVudmVsb3BlIGN1dCBvdXQgKgIIATIFEAAYgAQyBRAAGIAEMgkQABiABBgKGAsyBRAAGIAEMgUQABiABDIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB5I6Q5QgwRYgwRwAXgBkAEAmAFAoAFAqgEBMbgBAcgBAPgBAZgCAqACSsICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFmAMAiAYBkAYJkgcBMqAH1QWyBwExuAdEwgcDMi0yyAcH&sclient=gws-wiz-serp#imgrc=Zoiu3ZMoiVHTLM&imgdii=SsrqojL0mxQIiM,www.google.com/search,www.google.com,envelope cut out a4 - Google Search,2025-11-24 23:08:00,24,11,21,347193,94,94,7,link,2025-11
https://www.google.com/search?q=envelope+cut+out+a4&sca_esv=d124881140f2a97d&sxsrf=AE3TifNaZJDTMtjFKKzPJMun1GRAia4uRw%3A1763996875350&ei=y3QkaeiSFeeWwcsPkJWVAQ&oq=envelope+cut+out+&gs_lp=Egxnd3Mtd2l6LXNlcnAiEWVudmVsb3BlIGN1dCBvdXQgKgIIATIFEAAYgAQyBRAAGIAEMgkQABiABBgKGAsyBRAAGIAEMgUQABiABDIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB5I6Q5QgwRYgwRwAXgBkAEAmAFAoAFAqgEBMbgBAcgBAPgBAZgCAqACSsICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFmAMAiAYBkAYJkgcBMqAH1QWyBwExuAdEwgcDMi0yyAcH&sclient=gws-wiz-serp#vhid=Zoiu3ZMoiVHTLM&vssid=_1XQkadmKJPaMseMPidDcoQU_43,www.google.com/search,www.google.com,envelope cut out a4 - Google Search,2025-11-24 23:08:00,24,11,21,347193,0,0,0,link,2025-11
https://www.google.com/search?q=envelope+cut+out+a4&sca_esv=d124881140f2a97d&sxsrf=AE3TifNaZJDTMtjFKKzPJMun1GRAia4uRw%3A1763996875350&ei=y3QkaeiSFeeWwcsPkJWVAQ&oq=envelope+cut+out+&gs_lp=Egxnd3Mtd2l6LXNlcnAiEWVudmVsb3BlIGN1dCBvdXQgKgIIATIFEAAYgAQyBRAAGIAEMgkQABiABBgKGAsyBRAAGIAEMgUQABiABDIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB5I6Q5QgwRYgwRwAXgBkAEAmAFAoAFAqgEBMbgBAcgBAPgBAZgCAqACSsICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFmAMAiAYBkAYJkgcBMqAH1QWyBwExuAdEwgcDMi0yyAcH&sclient=gws-wiz-serp#vhid=Zoiu3ZMoiVHTLM&vssid=_1XQkadmKJPaMseMPidDcoQU_43,www.google.com/search,www.google.com,envelope cut out a4 - Google Search,2025-11-24 23:08:00,24,11,21,13,13,13,13,link,2025-11
https://www.google.com/search?q=envelope+cut+out+a4&sca_esv=d124881140f2a97d&sxsrf=AE3TifNaZJDTMtjFKKzPJMun1GRAia4uRw%3A1763996875350&ei=y3QkaeiSFeeWwcsPkJWVAQ&oq=envelope+cut+out+&gs_lp=Egxnd3Mtd2l6LXNlcnAiEWVudmVsb3BlIGN1dCBvdXQgKgIIATIFEAAYgAQyBRAAGIAEMgkQABiABBgKGAsyBRAAGIAEMgUQABiABDIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB5I6Q5QgwRYgwRwAXgBkAEAmAFAoAFAqgEBMbgBAcgBAPgBAZgCAqACSsICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFmAMAiAYBkAYJkgcBMqAH1QWyBwExuAdEwgcDMi0yyAcH&sclient=gws-wiz-serp#vhid=SsrqojL0mxQIiM&vssid=_1XQkadmKJPaMseMPidDcoQU_43,www.google.com/search,www.google.com,envelope cut out a4 - Google Search,2025-11-24 23:08:00,24,11,21,347213,7,7,7,link,2025-11
https://www.google.com/search?q=envelope+cut+out+a4&sca_esv=d124881140f2a97d&sxsrf=AE3TifNaZJDTMtjFKKzPJMun1GRAia4uRw%3A1763996875350&ei=y3QkaeiSFeeWwcsPkJWVAQ&oq=envelope+cut+out+&gs_lp=Egxnd3Mtd2l6LXNlcnAiEWVudmVsb3BlIGN1dCBvdXQgKgIIATIFEAAYgAQyBRAAGIAEMgkQABiABBgKGAsyBRAAGIAEMgUQABiABDIGEAAYFhgeMgYQABgWGB4yBhAAGBYYHjIGEAAYFhgeMgYQABgWGB5I6Q5QgwRYgwRwAXgBkAEAmAFAoAFAqgEBMbgBAcgBAPgBAZgCAqACSsICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFmAMAiAYBkAYJkgcBMqAH1QWyBwExuAdEwgcDMi0yyAcH&sclient=gws-wiz-serp,www.google.com/search,www.google.com,envelope cut out a4 - Google Search,2025-11-24 23:08:00,24,11,21,347217,4,4,4,form_submit,2025-11
https://www.google.com/search?q=envelope+cut+out&oq=envelope+cut+out&gs_lcrp=EgZjaHJvbWUqDggAEEUYJxg7GIAEGIoFMg4IABBFGCcYOxiABBiKBTIJCAEQABgKGIAEMgwIAhAAGBQYhwIYgAQyDAgDEAAYFBiHAhiABDIHCAQQABiABDIHCAUQABiABDIICAYQABgWGB4yCAgHEAAYFhgeMggICBAAGBYYHjIICAkQABgWGB7SAQg1MjE4ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,www.google.com/search,www.google.com,envelope cut out - Google Search,2025-11-24 23:07:00,24,11,21,347223,6,6,6,generated,2025-11
https://www.canva.com/design/DAG5n3mUgBs/p9vCNVs4z20g96e471XvsQ/edit?ui=e30,www.canva.com/design/DAG5n3mUgBs/p9vCNVs4z20g96e471XvsQ/edit,www.canva.com,Untitled design - Shipping Envelope (Large),2025-11-24 23:07:00,24,11,21,347250,347250,870,26,form_submit,2025-11
https://www.canva.com/design?create&type=TAFIP0yHVzo&category=tAFIP-rQ2Fo&analyticsCorrelationId=029c523e-cfd9-4708-b30b-cce202e64e76&ui=e30,www.canva.com/design,www.canva.com,Canva – Creating,2025-11-24 23:07:00,24,11,21,347251,1313,1,1,link,2025-11
https://www.canva.com/envelopes/templates/,www.canva.com/envelopes/templates/,www.canva.com,Free editable and printable envelope templates | Canva,2025-11-24 23:06:00,24,11,21,347306,347306,55,55,link,2025-11
https://www.google.com/search?q=envelope+cut+out&oq=envelope+cut+out&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORiABDIJCAEQABgKGIAEMgcIAhAAGIAEMgcIAxAAGIAEMgcIBBAAGIAEMgcIBRAAGIAEMggIBhAAGBYYHjIICAcQABgWGB4yCAgIEAAYFhgeMggICRAAGBYYHtIBCDM5MjJqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,www.google.com/search,www.google.com,envelope cut out - Google Search,2025-11-24 23:06:00,24,11,21,347317,94,94,11,generated,2025-11
https://www.upwork.com/cat/design-creative/,www.upwork.com/cat/design-creative/,www.upwork.com,Top Designers & Creatives for Hire in August 2025 | Upwork,2025-11-24 23:06:00,24,11,21,347338,347338,347338,21,link,2025-11
https://www.upwork.com/hire/?utm_campaign=SEMNonBrand_Google_INTL_Marketplace_Hire&utm_medium=PaidSearch&utm_content=150606100038&utm_term=freelance%20workers&campaignid=20227594730&matchtype=e&device=c&utm_source=google&cq_src=google_ads&cq_cmp=20227594730&cq_plac&cq_net=g&ad_id=708384098862&gad_source=1&gad_campaignid=20227594730&gbraid=0AAAAADn4q9879oYDy750C7mG2bkwgobZI&gclid=Cj0KCQiAoZDJBhC0ARIsAERP-F-h1Mm3f13zUrlHx6OCz68wzpXUtmEMoDrFpJxEId1l-0gjwTxSPD4aAgB4EALw_wcB,www.upwork.com/hire/,www.upwork.com,Hire Freelancers: Find Top Freelance Talent Online,2025-11-24 23:05:00,24,11,21,347354,347354,16,16,link,2025-11
https://www.upwork.com/hire/?utm_campaign=SEMNonBrand_Google_INTL_Marketplace_Hire&utm_medium=PaidSearch&utm_content=150606100038&utm_term=freelance%20workers&campaignid=20227594730&matchtype=e&device=c&utm_source=google&cq_src=google_ads&cq_cmp=20227594730&cq_plac=&cq_net=g&ad_id=708384098862&gad_source=1&gad_campaignid=20227594730&gbraid=0AAAAADn4q9879oYDy750C7mG2bkwgobZI&gclid=Cj0KCQiAoZDJBhC0ARIsAERP-F-h1Mm3f13zUrlHx6OCz68wzpXUtmEMoDrFpJxEId1l-0gjwTxSPD4aAgB4EALw_wcB,www.upwork.com/hire/,www.upwork.com,Hire Freelancers: Find Top Freelance Talent Online,2025-11-24 23:05:00,24,11,21,347356,1,1,1,form_submit,2025-11
https://www.upwork.com/hire/?utm_campaign=SEMNonBrand_Google_INTL_Marketplace_Hire&utm_medium=PaidSearch&utm_content=150606100038&utm_term=freelance%20workers&campaignid=20227594730&matchtype=e&device=c&utm_source=google&cq_src=google_ads&cq_cmp=20227594730&cq_plac=&cq_net=g&ad_id=708384098862&gad_source=1&gad_campaignid=20227594730&gbraid=0AAAAADn4q9879oYDy750C7mG2bkwgobZI&gclid=Cj0KCQiAoZDJBhC0ARIsAERP-F-h1Mm3f13zUrlHx6OCz68wzpXUtmEMoDrFpJxEId1l-0gjwTxSPD4aAgB4EALw_wcB&__cf_chl_tk=BQ_7G.k8FabMXsJf1zs2AqSk8lyAZeR3L4LM8i4jcs4-1763996739-1.0.1.1-lRgVPQRiAARU2RB_v1ssJbVkwvdm9tvSM.QvbruZTPw,www.upwork.com/hire/,www.upwork.com,Just a moment...,2025-11-24 23:05:00,24,11,21,347356,1,1,1,link,2025-11
https://www.upwork.com/hire/?utm_campaign=SEMNonBrand_Google_INTL_Marketplace_Hire&utm_medium=PaidSearch&utm_content=150606100038&utm_term=freelance%20workers&campaignid=20227594730&matchtype=e&device=c&utm_source=google&cq_src=google_ads&cq_cmp=20227594730&cq_plac=&cq_net=g&ad_id=708384098862&gad_source=1&gad_campaignid=20227594730&gbraid=0AAAAADn4q9879oYDy750C7mG2bkwgobZI&gclid=Cj0KCQiAoZDJBhC0ARIsAERP-F-h1Mm3f13zUrlHx6OCz68wzpXUtmEMoDrFpJxEId1l-0gjwTxSPD4aAgB4EALw_wcB,www.upwork.com/hire/,www.upwork.com,Hire Freelancers: Find Top Freelance Talent Online,2025-11-24 23:05:00,24,11,21,7,6,6,6,link,2025-11
https://www.upwork.com/hire/?utm_campaign=SEMNonBrand_Google_INTL_Marketplace_Hire&utm_medium=PaidSearch&utm_content=150606100038&utm_term=freelance%20workers&campaignid=20227594730&matchtype=e&device=c&utm_source=google&cq_src=google_ads&cq_cmp=20227594730&cq_plac=&cq_net=g&ad_id=708384098862&gad_source=1&gad_campaignid=20227594730&gbraid=0AAAAADn4q9879oYDy750C7mG2bkwgobZI&gclid=Cj0KCQiAoZDJBhC0ARIsAERP-F-h1Mm3f13zUrlHx6OCz68wzpXUtmEMoDrFpJxEId1l-0gjwTxSPD4aAgB4EALw_wcB&__cf_chl_rt_tk=BQ_7G.k8FabMXsJf1zs2AqSk8lyAZeR3L4LM8i4jcs4-1763996739-1.0.1.1-lRgVPQRiAARU2RB_v1ssJbVkwvdm9tvSM.QvbruZTPw,www.upwork.com/hire/,www.upwork.com,Challenge - Upwork,2025-11-24 23:05:00,24,11,21,347363,0,0,0,link,2025-11
https://www.upwork.com/hire/?utm_campaign=SEMNonBrand_Google_INTL_Marketplace_Hire&utm_medium=PaidSearch&utm_content=150606100038&utm_term=freelance%20workers&campaignid=20227594730&matchtype=e&device=c&utm_source=google&cq_src=google_ads&cq_cmp=20227594730&cq_plac=&cq_net=g&ad_id=708384098862&gad_source=1&gad_campaignid=20227594730&gbraid=0AAAAADn4q9879oYDy750C7mG2bkwgobZI&gclid=Cj0KCQiAoZDJBhC0ARIsAERP-F-h1Mm3f13zUrlHx6OCz68wzpXUtmEMoDrFpJxEId1l-0gjwTxSPD4aAgB4EALw_wcB,www.upwork.com/hire/,www.upwork.com,Hire Freelancers: Find Top Freelance Talent Online,2025-11-24 23:05:00,24,11,21,0,0,0,0,link,2025-11
https://www.google.com/search?q=freelance&oq=freelance&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIMCAEQIxgnGIAEGIoFMg8IAhAAGEMYsQMYgAQYigUyDAgDEAAYQxiABBiKBTIMCAQQABhDGIAEGIoFMgwIBRAAGEMYgAQYigUyBggGEEUYPTIGCAcQRRg90gEIMjM2OWowajeoAgiwAgHxBdFNIG3fl2O3&sourceid=chrome&ie=UTF-8,www.google.com/search,www.google.com,freelance - Google Search,2025-11-24 23:05:00,24,11,21,347375,58,58,12,generated,2025-11
https://www.fiverr.com/categories/online-marketing/web-analytics-services?source=category_tree,www.fiverr.com/categories/online-marketing/web-analytics-services,www.fiverr.com,Web Analytics Services | Marketing Data Analysis | Fiverr,2025-11-24 23:04:00,24,11,21,347434,347434,347434,59,link,2025-11
https://www.fiverr.com/search/gigs?query=data%20cleaning&source=top-bar&ref_ctx_id=3e02b2ffd4f34ca6b2ec5d3cae602eb9&search_in=everywhere&search-autocomplete-original-term=data%20cleaning,www.fiverr.com/search/gigs,www.fiverr.com,Fiverr / Search Results for 'data cleaning',2025-11-24 23:04:00,24,11,21,347455,347455,21,21,link,2025-11
https://www.fiverr.com/categories/programming-tech?source=hplo_cat_sec_TOP&pos=1,www.fiverr.com/categories/programming-tech,www.fiverr.com,Hire a Freelance Developer for Programming Jobs | Fiverr,2025-11-24 23:03:00,24,11,21,347496,347496,41,41,link,2025-11
https://www.fiverr.com/,www.fiverr.com/,www.fiverr.com,Fiverr | Freelance services marketplace | Find top global talent,2025-11-24 23:03:00,24,11,21,347520,347520,24,24,link,2025-11
https://www.google.com/search?q=FIVER&oq=FIVER&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIVCAEQLhhDGMcBGLEDGNEDGIAEGIoFMgwIAhAAGEMYgAQYigUyDAgDEAAYQxiABBiKBTIMCAQQABhDGIAEGIoFMgwIBRAAGEMYgAQYigUyBwgGEAAYgAQyBwgHEAAYgAQyBwgIEAAYjwLSAQgxNTA3ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,www.google.com/search,www.google.com,FIVER - Google Search,2025-11-24 23:03:00,24,11,21,347522,147,147,3,generated,2025-11
https://www.linkedin.com/jobs/search/?currentJobId=4336717437&geoId=105267958&keywords=pengerang&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true,www.linkedin.com/jobs/search/,www.linkedin.com,pengerang Jobs | LinkedIn,2025-11-24 22:59:00,24,11,21,347754,347754,262452,231,link,2025-11
https://www.linkedin.com/jobs/search/post-apply/default/?currentJobId=4336717437&geoId=105267958&keywords=pengerang&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&postApplyJobId=4336717437&refresh=true,www.linkedin.com/jobs/search/post-apply/default/,www.linkedin.com,pengerang Jobs | LinkedIn,2025-11-24 22:59:00,24,11,21,347756,347756,2,2,link,2025-11
https://www.linkedin.com/jobs/search/?currentJobId=4336717437&geoId=105267958&keywords=pengerang&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true,www.linkedin.com/jobs/search/,www.linkedin.com,pengerang Jobs | LinkedIn,2025-11-24 22:59:00,24,11,21,3,3,1,1,link,2025-11
https://www.linkedin.com/jobs/search/?currentJobId=4336717437&geoId=105267958&keywords=pengerang&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true,www.linkedin.com/jobs/search/,www.linkedin.com,pengerang Jobs | LinkedIn,2025-11-24 22:58:00,24,11,21,13,13,13,13,link,2025-11
https://www.linkedin.com/jobs/search/?currentJobId=4322880575&geoId=105267958&keywords=pengerang&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true,www.linkedin.com/jobs/search/,www.linkedin.com,pengerang Jobs | LinkedIn,2025-11-24 22:58:00,24,11,21,347788,17,17,17,link,2025-11
https://www.linkedin.com/jobs/search/post-apply/default/?currentJobId=4322880575&geoId=105267958&keywords=pengerang&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&postApplyJobId=4322880575&refresh=true,www.linkedin.com/jobs/search/post-apply/default/,www.linkedin.com,pengerang Jobs | LinkedIn,2025-11-24 22:58:00,24,11,21,347789,33,1,1,link,2025-11
https://www.linkedin.com/jobs/search/?currentJobId=4322880575&geoId=105267958&keywords=pengerang&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true,www.linkedin.com/jobs/search/,www.linkedin.com,pengerang Jobs | LinkedIn,2025-11-24 22:58:00,24,11,21,3,3,1,1,link,2025-11
https://www.linkedin.com/jobs/search/?currentJobId=4322880575&geoId=105267958&keywords=pengerang&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true,www.linkedin.com/jobs/search/,www.linkedin.com,pengerang Jobs | LinkedIn,2025-11-24 22:58:00,24,11,21,28,28,28,28,link,2025-11
https://www.linkedin.com/jobs/search/?currentJobId=4322731890&geoId=105267958&keywords=pengerang&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true,www.linkedin.com/jobs/search/,www.linkedin.com,pengerang Jobs | LinkedIn,2025-11-24 22:57:00,24,11,21,347831,13,13,13,link,2025-11
https://www.linkedin.com/jobs/search/?currentJobId=4322691994&geoId=105267958&keywords=pengerang&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true,www.linkedin.com/jobs/search/,www.linkedin.com,pengerang Jobs | LinkedIn,2025-11-24 22:57:00,24,11,21,347833,2,2,2,link,2025-11
https://www.linkedin.com/jobs/search/?currentJobId=4322691994&distance=25.0&geoId=106808692&keywords=pengerang&origin=JOBS_HOME_KEYWORD_HISTORY,www.linkedin.com/jobs/search/,www.linkedin.com,pengerang Jobs | LinkedIn,2025-11-24 22:57:00,24,11,21,347868,35,35,35,link,2025-11
https://www.linkedin.com/jobs/search/?currentJobId=4323254667&distance=25.0&geoId=106808692&keywords=pengerang&origin=JOBS_HOME_KEYWORD_HISTORY,www.linkedin.com/jobs/search/,www.linkedin.com,pengerang Jobs | LinkedIn,2025-11-24 22:57:00,24,11,21,347874,6,6,6,link,2025-11
https://www.linkedin.com/jobs/search/?currentJobId=4323254667&distance=25.0&geoId=106808692&keywords=pengerang&origin=JOBS_HOME_KEYWORD_HISTORY,www.linkedin.com/jobs/search/,www.linkedin.com,pengerang Jobs | LinkedIn,2025-11-24 22:57:00,24,11,21,2,2,2,2,link,2025-11
https://www.linkedin.com/jobs/search/?distance=25.0&geoId=106808692&keywords=pengerang&origin=JOBS_HOME_KEYWORD_HISTORY,www.linkedin.com/jobs/search/,www.linkedin.com,pengerang Jobs | LinkedIn,2025-11-24 22:57:00,24,11,21,347876,0,0,0,link,2025-11
https://www.linkedin.com/jobs/,www.linkedin.com/jobs/,www.linkedin.com,Jobs | LinkedIn,2025-11-24 22:56:00,24,11,21,347885,347885,9,9,link,2025-11
https://www.linkedin.com/jobs/?skipRedirect=true&%27%27=true,www.linkedin.com/jobs/,www.linkedin.com,Jobs | LinkedIn,2025-11-24 22:56:00,24,11,21,347886,1,1,1,link,2025-11
https://www.linkedin.com/in/wardina-majid-542a701aa/,www.linkedin.com/in/wardina-majid-542a701aa/,www.linkedin.com,(1) Wardina Majid | LinkedIn,2025-11-24 22:56:00,24,11,21,262596,262596,11,11,typed,2025-11
chrome-extension://iidnbdjijdkbmajdffnidomddglmieko/QuillBot-Releases.html,chrome-extension://iidnbdjijdkbmajdffnidomddglmieko/QuillBot-Releases.html,iidnbdjijdkbmajdffnidomddglmieko,QuillBot - Releases & Updates,2025-11-24 22:55:00,24,11,21,347987,347987,347987,90,link,2025-11
https://mail.google.com/mail/u/0/#inbox/FMfcgzQcqtjBxZfDLHQrBWVBhhzBGqjw,mail.google.com/mail/u/0/,mail.google.com,Your Steam account: Access from new computer - wardinamajid100@gmail.com - Gmail,2025-11-24 22:54:00,24,11,21,348056,253627,253627,69,link,2025-11
https://mail.google.com/mail/u/0/#inbox,mail.google.com/mail/u/0/,mail.google.com,"Inbox (5,304) - wardinamajid100@gmail.com - Gmail",2025-11-24 22:54:00,24,11,21,253633,3,3,3,link,2025-11
https://mail.google.com/mail/u/0/#search/steam/FMfcgzQXJQMkbrKBFBWgqmNDdHjjcDPB,mail.google.com/mail/u/0/,mail.google.com,Steam Account Recovery - wardinamajid100@gmail.com - Gmail,2025-11-24 22:53:00,24,11,21,348081,21,21,21,link,2025-11
https://mail.google.com/mail/u/0/#inbox,mail.google.com/mail/u/0/,mail.google.com,"Inbox (5,304) - wardinamajid100@gmail.com - Gmail",2025-11-24 22:53:00,24,11,21,27,6,6,6,link,2025-11
https://mail.google.com/mail/u/0/,mail.google.com/mail/u/0/,mail.google.com,"Inbox (5,304) - wardinamajid100@gmail.com - Gmail",2025-11-24 22:53:00,24,11,21,253661,3,3,3,auto_bookmark,2025-11
https://mail.google.com/mail/u/0/#sent,mail.google.com/mail/u/0/,mail.google.com,Sent Mail - wardinamajid100@gmail.com - Gmail,2025-11-24 22:48:00,24,11,21,348380,290,290,290,link,2025-11
https://mail.google.com/mail/u/0/#sent/KtbxLrjNZjJWhkXSttsXRWjGRzLTMRRfPg,mail.google.com/mail/u/0/,mail.google.com,Job Application Entry Level - wardinamajid100@gmail.com - Gmail,2025-11-24 22:48:00,24,11,21,348387,7,7,7,link,2025-11
https://mail.google.com/mail/u/0/#sent?compose=GTvVlcSGKnGflKxQVZJVzZCmHbPMCxxMsnSRwWDBdJpDGsLBGbWSmrldLNXdNpJlPvNZTNhNMPvzm,mail.google.com/mail/u/0/,mail.google.com,Sent Mail - wardinamajid100@gmail.com - Gmail,2025-11-24 22:48:00,24,11,21,348419,33,33,33,link,2025-11
https://mail.google.com/mail/u/0/#inbox?compose=GTvVlcSGKnGflKxQVZJVzZCmHbPMCxxMsnSRwWDBdJpDGsLBGbWSmrldLNXdNpJlPvNZTNhNMPvzm,mail.google.com/mail/u/0/,mail.google.com,"Inbox (5,298) - wardinamajid100@gmail.com - Gmail",2025-11-24 22:47:00,24,11,21,348455,36,36,36,link,2025-11
https://mail.google.com/mail/u/0/#inbox?compose=new,mail.google.com/mail/u/0/,mail.google.com,"Inbox (5,298) - wardinamajid100@gmail.com - Gmail",2025-11-24 22:46:00,24,11,21,348520,64,64,64,link,2025-11
https://mail.google.com/mail/u/0/#inbox,mail.google.com/mail/u/0/,mail.google.com,"Inbox (5,304) - wardinamajid100@gmail.com - Gmail",2025-11-24 22:46:00,24,11,21,450,17,17,17,link,2025-11
https://pr14r.netcoresmartech.com/airasiabigmailsmt/?p=unsubscribe_2,pr14r.netcoresmartech.com/airasiabigmailsmt/,pr14r.netcoresmartech.com,Subscribe,2025-11-24 22:46:00,24,11,21,348541,348541,348541,4,form_submit,2025-11
https://pr14r.netcoresmartech.com/airasiabigmailsmt/?p=unsubscribe&mid=7666&wvid=001&__sta=QUYHTUBIFFBBBBBB%7CIFFYYYT&__stm_medium=email&__stm_source=smartech&userid=29830736&email=wardinamajid100@gmail.com&uid=29830736&ltutv3=3,pr14r.netcoresmartech.com/airasiabigmailsmt/,pr14r.netcoresmartech.com,Unsubscribe,2025-11-24 22:45:00,24,11,21,348550,10,10,10,link,2025-11
https://mail.google.com/mail/u/0/#inbox/FMfcgzQcqkwsZFwrsxZWMmRJdVJnFVrN,mail.google.com/mail/u/0/,mail.google.com,"Don't Miss Out: RedBox Offers FREE Trips to Osaka, Krabi & Bali! - wardinamajid100@gmail.com - Gmail",2025-11-24 22:45:00,24,11,21,348557,20,20,7,link,2025-11
https://mail.google.com/mail/u/0/#inbox,mail.google.com/mail/u/0/,mail.google.com,"Inbox (5,304) - wardinamajid100@gmail.com - Gmail",2025-11-24 22:44:00,24,11,21,71,51,51,51,link,2025-11
https://mail.google.com/mail/u/0/,mail.google.com/mail/u/0/,mail.google.com,"Inbox (5,304) - wardinamajid100@gmail.com - Gmail",2025-11-24 22:44:00,24,11,21,521,3,3,3,auto_bookmark,2025-11
https://www.google.com/search?q=example+of+cassandra+project&oq=example+of+cassandra+project&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRifBTIHCAMQIRifBTIHCAQQIRifBdIBCDg3MTdqMGo5qAIGsAIB8QWXEjUpGNC2pQ&sourceid=chrome&ie=UTF-8,www.google.com/search,www.google.com,example of cassandra project - Google Search,2025-11-24 22:43:00,24,11,21,348664,1142,1142,54,generated,2025-11
https://www.google.com/search?q=cassandra+computer+science&oq=cassandra+computer+&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyCggBEEUYFhgeGDkyCAgCEAAYFhgeMggIAxAAGBYYHjINCAQQABiGAxiABBiKBTINCAUQABiGAxiABBiKBTIKCAYQABiABBiiBDIKCAcQABiABBiiBDIKCAgQABiABBiiBDIKCAkQABiABBiiBNIBCTEwNzU2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,www.google.com/search,www.google.com,cassandra computer science - Google Search,2025-11-24 22:43:00,24,11,21,348687,23,23,23,generated,2025-11
https://www.google.com/search?q=using+sql+to+find+who+made+most+sale+from+employee+table+and+product+tav%5Cble&oq=using+sql+to+find+who+made+most+sale+from+employee+table+and+product+tav%5Cble&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRiPAjIHCAIQIRiPAtIBCTIwOTI3ajBqOagCBrACAfEFHTfSs5P_pUs&sourceid=chrome&ie=UTF-8,www.google.com/search,www.google.com,using sql to find who made most sale from employee table and product table - Google Search,2025-11-24 22:37:00,24,11,21,349032,345,345,345,generated,2025-11
